app.freerouting.autoroute.AutorouteEngine	completed_shapes	completedShapes
app.freerouting.autoroute.AutorouteEngine	is_first_completed_room	isFirstCompletedRoom
app.freerouting.autoroute.AutorouteEngine	completed_room	completedRoom
app.freerouting.autoroute.AutorouteEngine	curr_completed_shapes	currCompletedShapes
app.freerouting.autoroute.AutorouteEngine	curr_door	currDoor
app.freerouting.autoroute.AutorouteEngine	neighbour_room	neighbourRoom
app.freerouting.autoroute.AutorouteEngine	target_door_list	targetDoorList
app.freerouting.autoroute.AutorouteEngine	curr_target_item	currTargetItem
app.freerouting.autoroute.AutorouteEngine	curr_autoroute_info	currAutorouteInfo
app.freerouting.autoroute.BatchAutorouter	remove_unconnected_vias	removeUnconnectedVias
app.freerouting.autoroute.BatchAutorouter	trace_cost_arr	traceCostArr
app.freerouting.autoroute.BatchAutorouter	retain_autoroute_database	retainAutorouteDatabase
app.freerouting.autoroute.BatchAutorouter	start_ripup_costs	startRipupCosts
app.freerouting.autoroute.BatchAutorouter	trace_pull_tight_accuracy	tracePullTightAccuracy
app.freerouting.autoroute.BatchAutorouter	reusable_autoroute_item_list	reusableAutorouteItemList
app.freerouting.autoroute.BatchAutorouter	reusable_handled_items	reusableHandledItems
app.freerouting.autoroute.BatchAutorouter	air_line	airLine
app.freerouting.autoroute.BatchAutorouter	curr_min_cost	currMinCost
app.freerouting.autoroute.BatchAutorouter	updated_routing_board	updatedRoutingBoard
app.freerouting.autoroute.BatchAutorouter	router_instance	routerInstance
app.freerouting.autoroute.BatchAutorouter	still_unrouted_items	stillUnroutedItems
app.freerouting.autoroute.BatchAutorouter	curr_pass_no	currPassNo
app.freerouting.autoroute.BatchAutorouter	autoroute_item_list	autorouteItemList
app.freerouting.autoroute.BatchAutorouter	handled_items	handledItems
app.freerouting.autoroute.BatchAutorouter	curr_ob	currOb
app.freerouting.autoroute.BatchAutorouter	curr_net_no	currNetNo
app.freerouting.autoroute.BatchAutorouter	connected_set	connectedSet
app.freerouting.autoroute.BatchAutorouter	net_item_count	netItemCount
app.freerouting.autoroute.BatchAutorouter	items_to_go_count	itemsToGoCount
app.freerouting.autoroute.BatchAutorouter	ripped_item_count	rippedItemCount
app.freerouting.autoroute.BatchAutorouter	not_routed	notRouted
app.freerouting.autoroute.BatchAutorouter	ripped_item_list	rippedItemList
app.freerouting.autoroute.BatchAutorouter	autorouter_pass_duration	autorouterPassDuration
app.freerouting.autoroute.BatchAutorouter	contains_plane	containsPlane
app.freerouting.autoroute.BatchAutorouter	route_net	routeNet
app.freerouting.autoroute.BatchAutorouter	curr_via_costs	currViaCosts
app.freerouting.autoroute.BatchAutorouter	autoroute_control	autorouteControl
app.freerouting.autoroute.BatchAutorouter	unconnected_set	unconnectedSet
app.freerouting.autoroute.BatchAutorouter	route_start_set	routeStartSet
app.freerouting.autoroute.BatchAutorouter	route_dest_set	routeDestSet
app.freerouting.autoroute.BatchAutorouter	max_milliseconds	maxMilliseconds
app.freerouting.autoroute.BatchAutorouter	time_limit	timeLimit
app.freerouting.autoroute.BatchAutorouter	autoroute_engine	autorouteEngine
app.freerouting.autoroute.BatchAutorouter	autoroute_result	autorouteResult
app.freerouting.autoroute.BatchAutorouter	necked_result	neckedResult
app.freerouting.autoroute.BatchAutorouter	strict_result	strictResult
app.freerouting.autoroute.BatchAutorouter	neck_width	neckWidth
app.freerouting.autoroute.BatchAutorouter	neck_half_width	neckHalfWidth
app.freerouting.autoroute.BatchAutorouter	narrower_somewhere	narrowerSomewhere
app.freerouting.autoroute.BatchAutorouter	neck_control	neckControl
app.freerouting.autoroute.BatchAutorouter	neck_engine	neckEngine
app.freerouting.autoroute.BatchAutorouter	neck_result	neckResult
app.freerouting.autoroute.BatchAutorouter	new_items	newItems
app.freerouting.autoroute.BatchAutorouter	has_violation	hasViolation
app.freerouting.autoroute.BatchAutorouter	from_corner	fromCorner
app.freerouting.autoroute.BatchAutorouter	to_corner	toCorner
app.freerouting.autoroute.BatchAutorouter	min_distance	minDistance
app.freerouting.autoroute.BatchAutorouter	curr_from_corner	currFromCorner
